"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19038";"AGUIAR";"66";"3";"GOVERNADOR";"4473";"17";"0";"4473";"17";"3659";"814";"3027";"136";"496";"0";"0";"11/03/2013";"17:50:27"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19038";"AGUIAR";"66";"5";"SENADOR";"4473";"17";"0";"4473";"17";"3659";"814";"5848";"494";"976";"0";"0";"11/03/2013";"17:50:27"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19038";"AGUIAR";"66";"6";"DEPUTADO FEDERAL";"4473";"17";"0";"4473";"17";"3659";"814";"2875";"197";"151";"436";"0";"11/03/2013";"17:50:27"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19038";"AGUIAR";"66";"7";"DEPUTADO ESTADUAL";"4473";"17";"0";"4473";"17";"3659";"814";"3022";"153";"89";"395";"0";"11/03/2013";"17:50:27"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19054";"ALAGOA GRANDE";"9";"3";"GOVERNADOR";"22710";"76";"6";"22710";"76";"16478";"6232";"13671";"837";"1970";"0";"0";"11/03/2013";"17:50:28"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19054";"ALAGOA GRANDE";"9";"5";"SENADOR";"22710";"76";"6";"22710";"76";"16478";"6232";"25112";"3603";"4241";"0";"0";"11/03/2013";"17:50:28"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19054";"ALAGOA GRANDE";"9";"6";"DEPUTADO FEDERAL";"22710";"76";"6";"22710";"76";"16478";"6232";"13164";"1280";"574";"1460";"0";"11/03/2013";"17:50:28"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19054";"ALAGOA GRANDE";"9";"7";"DEPUTADO ESTADUAL";"22710";"76";"6";"22710";"76";"16478";"6232";"12780";"1306";"497";"1895";"0";"11/03/2013";"17:50:28"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19070";"ALAGOA NOVA";"13";"3";"GOVERNADOR";"15028";"47";"1";"15028";"47";"11509";"3519";"9211";"648";"1650";"0";"0";"11/03/2013";"17:50:28"
"15/04/2014";"14:11:16";"2010";"1";"ELEIÇÕES 2010";"PB";"PB";"19070";"ALAGOA NOVA";"13";"5";"SENADOR";"15028";"47";"1";"15028";"47";"11509";"3519";"17542";"2283";"3193";"0";"0";"11/03/2013";"17:50:28"
