"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19011";"19011";"AGUA BRANCA";"34";"11";"PREFEITO";"5925";"14";"8";"5925";"14";"5128";"797";"4787";"58";"283";"0";"0";"03/10/2004";"20:21:09"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19011";"19011";"AGUA BRANCA";"34";"13";"VEREADOR";"5925";"14";"8";"5925";"14";"5128";"797";"4347";"48";"262";"471";"0";"03/10/2004";"20:21:09"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19038";"19038";"AGUIAR";"66";"11";"PREFEITO";"4366";"13";"6";"4366";"13";"4174";"192";"3944";"22";"208";"0";"0";"03/10/2004";"21:04:23"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19038";"19038";"AGUIAR";"66";"13";"VEREADOR";"4366";"13";"6";"4366";"13";"4174";"192";"3687";"18";"170";"299";"0";"03/10/2004";"21:04:23"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19054";"19054";"ALAGOA GRANDE";"9";"11";"PREFEITO";"20569";"62";"18";"20569";"62";"17260";"3309";"15436";"291";"1533";"0";"0";"03/10/2004";"19:46:43"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19054";"19054";"ALAGOA GRANDE";"9";"13";"VEREADOR";"20569";"62";"18";"20569";"62";"17260";"3309";"14697";"249";"598";"1716";"0";"03/10/2004";"19:46:43"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19070";"19070";"ALAGOA NOVA";"13";"11";"PREFEITO";"13462";"41";"6";"13462";"41";"11539";"1923";"10510";"218";"811";"0";"0";"03/10/2004";"19:10:33"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19070";"19070";"ALAGOA NOVA";"13";"13";"VEREADOR";"13462";"41";"6";"13462";"41";"11539";"1923";"9593";"176";"584";"1186";"0";"03/10/2004";"19:10:33"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19097";"19097";"ALAGOINHA";"46";"11";"PREFEITO";"9192";"24";"12";"9192";"24";"8040";"1152";"7258";"146";"636";"0";"0";"03/10/2004";"19:11:32"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19097";"19097";"ALAGOINHA";"46";"13";"VEREADOR";"9192";"24";"12";"9192";"24";"8040";"1152";"6789";"151";"310";"790";"0";"03/10/2004";"19:11:32"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19763";"19763";"ALCANTIL";"62";"11";"PREFEITO";"3533";"11";"1";"3533";"11";"3239";"294";"3075";"28";"136";"0";"0";"03/10/2004";"21:36:05"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19763";"19763";"ALCANTIL";"62";"13";"VEREADOR";"3533";"11";"1";"3533";"11";"3239";"294";"2866";"22";"96";"255";"0";"03/10/2004";"21:36:05"
"25/02/2013";"10:37:03";"2004";"1";"ELEICOES 2004";"PB";"19925";"19925";"ALGODAO DE JANDAIRA";"67";"11";"PREFEITO";"1916";"5";"0";"1916";"5";"1855";"61";"1750";"5";"100";"0";"0";"03/10/2004";"19:30:55"
