"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19321";"19321";"ASSUNÇÃO";"27";"11";"PREFEITO";"2957";"8";"0";"2957";"8";"2774";"183";"2653";"23";"98";"0";"0";"05/10/2008";"18:25:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19321";"19321";"ASSUNÇÃO";"27";"13";"VEREADOR";"2957";"8";"0";"2957";"8";"2774";"183";"2484";"19";"109";"162";"0";"05/10/2008";"18:25:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19313";"19313";"BANANEIRAS";"14";"11";"PREFEITO";"16618";"60";"4";"16618";"60";"13731";"2887";"12611";"211";"909";"0";"0";"05/10/2008";"20:19:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19313";"19313";"BANANEIRAS";"14";"13";"VEREADOR";"16618";"60";"4";"16618";"60";"13731";"2887";"11697";"315";"350";"1369";"0";"05/10/2008";"20:19:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19305";"19305";"BARAÚNA";"25";"11";"PREFEITO";"3328";"11";"0";"3328";"11";"3056";"272";"2823";"55";"178";"0";"0";"17/12/2008";"09:41:34"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19305";"19305";"BARAÚNA";"25";"13";"VEREADOR";"3328";"11";"0";"3328";"11";"3056";"272";"2684";"52";"120";"200";"0";"17/12/2008";"09:41:34"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19330";"19330";"BARRA DE SANTA ROSA";"24";"11";"PREFEITO";"10074";"31";"12";"10074";"31";"8760";"1314";"8237";"62";"461";"0";"0";"05/10/2008";"19:29:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19330";"19330";"BARRA DE SANTA ROSA";"24";"13";"VEREADOR";"10074";"31";"12";"10074";"31";"8760";"1314";"7724";"72";"324";"640";"0";"05/10/2008";"19:29:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19780";"19780";"BARRA DE SANTANA";"62";"11";"PREFEITO";"6853";"23";"11";"6853";"23";"5864";"989";"5363";"114";"387";"0";"0";"05/10/2008";"18:51:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19780";"19780";"BARRA DE SANTANA";"62";"13";"VEREADOR";"6853";"23";"11";"6853";"23";"5864";"989";"4944";"76";"387";"457";"0";"05/10/2008";"18:51:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19356";"19356";"BARRA DE SÃO MIGUEL";"21";"11";"PREFEITO";"4052";"16";"2";"4052";"16";"3937";"115";"3692";"63";"182";"0";"0";"05/10/2008";"18:41:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19356";"19356";"BARRA DE SÃO MIGUEL";"21";"13";"VEREADOR";"4052";"16";"2";"4052";"16";"3937";"115";"3489";"46";"189";"213";"0";"05/10/2008";"18:41:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19372";"19372";"BAYEUX";"61";"11";"PREFEITO";"67596";"192";"2";"67596";"192";"58552";"9044";"52698";"1882";"3972";"0";"0";"05/10/2008";"20:39:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19372";"19372";"BAYEUX";"61";"13";"VEREADOR";"67596";"192";"2";"67596";"192";"58552";"9044";"48587";"2112";"3591";"4262";"0";"05/10/2008";"20:39:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19291";"19291";"BAÍA DA TRAIÇÃO";"55";"11";"PREFEITO";"5169";"16";"2";"5169";"16";"4558";"611";"4282";"65";"211";"0";"0";"05/10/2008";"18:07:02"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19291";"19291";"BAÍA DA TRAIÇÃO";"55";"13";"VEREADOR";"5169";"16";"2";"5169";"16";"4558";"611";"4051";"47";"156";"304";"0";"05/10/2008";"18:07:02"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19399";"19399";"BELÉM";"54";"11";"PREFEITO";"12803";"40";"1";"12803";"40";"10914";"1889";"10144";"159";"611";"0";"0";"05/10/2008";"18:03:45"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19399";"19399";"BELÉM";"54";"13";"VEREADOR";"12803";"40";"1";"12803";"40";"10914";"1889";"9513";"188";"311";"902";"0";"05/10/2008";"18:03:45"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19410";"19410";"BELÉM DO BREJO DO CRUZ";"38";"11";"PREFEITO";"4968";"18";"3";"4968";"18";"4705";"263";"4469";"54";"182";"0";"0";"05/10/2008";"17:37:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19410";"19410";"BELÉM DO BREJO DO CRUZ";"38";"13";"VEREADOR";"4968";"18";"3";"4968";"18";"4705";"263";"4242";"51";"197";"215";"0";"05/10/2008";"17:37:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19500";"19500";"BERNARDINO BATISTA";"37";"11";"PREFEITO";"2031";"5";"4";"2031";"5";"1880";"151";"1594";"81";"205";"0";"0";"05/10/2008";"18:45:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19500";"19500";"BERNARDINO BATISTA";"37";"13";"VEREADOR";"2031";"5";"4";"2031";"5";"1880";"151";"1648";"18";"107";"107";"0";"05/10/2008";"18:45:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19437";"19437";"BOA VENTURA";"33";"11";"PREFEITO";"5070";"18";"0";"5070";"18";"4202";"868";"3874";"57";"271";"0";"0";"05/10/2008";"18:25:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19437";"19437";"BOA VENTURA";"33";"13";"VEREADOR";"5070";"18";"0";"5070";"18";"4202";"868";"3538";"40";"314";"310";"0";"05/10/2008";"18:25:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19941";"19941";"BOA VISTA";"72";"11";"PREFEITO";"4864";"13";"1";"4864";"13";"4642";"222";"4448";"38";"156";"0";"0";"05/10/2008";"17:57:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19941";"19941";"BOA VISTA";"72";"13";"VEREADOR";"4864";"13";"1";"4864";"13";"4642";"222";"4288";"31";"88";"235";"0";"05/10/2008";"17:57:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19453";"19453";"BOM JESUS";"42";"11";"PREFEITO";"2200";"8";"0";"2200";"8";"2123";"77";"1970";"18";"135";"0";"0";"05/10/2008";"17:39:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19453";"19453";"BOM JESUS";"42";"13";"VEREADOR";"2200";"8";"0";"2200";"8";"2123";"77";"1891";"19";"75";"138";"0";"05/10/2008";"17:39:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19470";"19470";"BOM SUCESSO";"36";"11";"PREFEITO";"3865";"13";"9";"3865";"13";"3623";"242";"3292";"77";"254";"0";"0";"05/10/2008";"18:09:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19470";"19470";"BOM SUCESSO";"36";"13";"VEREADOR";"3865";"13";"9";"3865";"13";"3623";"242";"3195";"42";"149";"237";"0";"05/10/2008";"18:09:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19496";"19496";"BONITO DE SANTA FÉ";"39";"11";"PREFEITO";"7416";"27";"0";"7416";"27";"6009";"1407";"5502";"97";"410";"0";"0";"05/10/2008";"18:09:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19496";"19496";"BONITO DE SANTA FÉ";"39";"13";"VEREADOR";"7416";"27";"0";"7416";"27";"6009";"1407";"5228";"71";"200";"510";"0";"05/10/2008";"18:09:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19518";"19518";"BOQUEIRÃO";"62";"11";"PREFEITO";"11097";"42";"4";"11097";"42";"10628";"469";"9925";"166";"537";"0";"0";"05/10/2008";"19:09:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19518";"19518";"BOQUEIRÃO";"62";"13";"VEREADOR";"11097";"42";"4";"11097";"42";"10628";"469";"9372";"164";"262";"830";"0";"05/10/2008";"19:09:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19550";"19550";"BORBOREMA";"14";"11";"PREFEITO";"4474";"20";"0";"4474";"20";"3834";"640";"3642";"36";"156";"0";"0";"05/10/2008";"18:45:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19550";"19550";"BORBOREMA";"14";"13";"VEREADOR";"4474";"20";"0";"4474";"20";"3834";"640";"3388";"46";"180";"220";"0";"05/10/2008";"18:45:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19577";"19577";"BREJO DO CRUZ";"38";"11";"PREFEITO";"8376";"32";"0";"8376";"32";"7683";"693";"7045";"162";"476";"0";"0";"05/10/2008";"18:10:16"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19577";"19577";"BREJO DO CRUZ";"38";"13";"VEREADOR";"8376";"32";"0";"8376";"32";"7683";"693";"6816";"100";"288";"479";"0";"05/10/2008";"18:10:16"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19593";"19593";"BREJO DOS SANTOS";"36";"11";"PREFEITO";"4603";"16";"10";"4603";"16";"4392";"211";"4100";"81";"211";"0";"0";"05/10/2008";"18:21:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19593";"19593";"BREJO DOS SANTOS";"36";"13";"VEREADOR";"4603";"16";"10";"4603";"16";"4392";"211";"3794";"65";"203";"330";"0";"05/10/2008";"18:21:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19615";"19615";"CAAPORÃ";"73";"11";"PREFEITO";"15916";"43";"2";"15916";"43";"13914";"2002";"13053";"271";"590";"0";"0";"08/09/2009";"13:27:18"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19615";"19615";"CAAPORÃ";"73";"13";"VEREADOR";"15916";"43";"2";"15916";"43";"13914";"2002";"12020";"235";"646";"1013";"0";"08/09/2009";"13:27:18"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19631";"19631";"CABACEIRAS";"21";"11";"PREFEITO";"3863";"12";"11";"3863";"12";"3734";"129";"3541";"35";"158";"0";"0";"05/10/2008";"17:47:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19631";"19631";"CABACEIRAS";"21";"13";"VEREADOR";"3863";"12";"11";"3863";"12";"3734";"129";"3430";"29";"102";"173";"0";"05/10/2008";"17:47:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19658";"19658";"CABEDELO";"57";"11";"PREFEITO";"38500";"108";"7";"38500";"108";"33432";"5068";"30820";"1112";"1500";"0";"0";"05/10/2008";"18:51:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19658";"19658";"CABEDELO";"57";"13";"VEREADOR";"38500";"108";"7";"38500";"108";"33432";"5068";"29557";"907";"646";"2322";"0";"05/10/2008";"18:51:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19674";"19674";"CACHOEIRA DOS ÍNDIOS";"68";"11";"PREFEITO";"6068";"25";"3";"6068";"25";"5583";"485";"5150";"89";"344";"0";"0";"05/10/2008";"18:31:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19674";"19674";"CACHOEIRA DOS ÍNDIOS";"68";"13";"VEREADOR";"6068";"25";"3";"6068";"25";"5583";"485";"4847";"84";"197";"455";"0";"05/10/2008";"18:31:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19690";"19690";"CACIMBA DE AREIA";"65";"11";"PREFEITO";"2895";"9";"8";"2895";"9";"2655";"240";"2453";"56";"146";"0";"0";"17/12/2008";"14:36:27"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19690";"19690";"CACIMBA DE AREIA";"65";"13";"VEREADOR";"2895";"9";"8";"2895";"9";"2655";"240";"2409";"29";"74";"143";"0";"17/12/2008";"14:36:27"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19712";"19712";"CACIMBA DE DENTRO";"20";"11";"PREFEITO";"11508";"42";"20";"11508";"42";"10524";"984";"9911";"110";"503";"0";"0";"05/10/2008";"18:27:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19712";"19712";"CACIMBA DE DENTRO";"20";"13";"VEREADOR";"11508";"42";"20";"11508";"42";"10524";"984";"8807";"118";"527";"1072";"0";"05/10/2008";"18:27:00"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19364";"19364";"CACIMBAS";"30";"11";"PREFEITO";"4021";"15";"9";"4021";"15";"3638";"383";"2637";"507";"494";"0";"0";"05/10/2008";"17:47:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19364";"19364";"CACIMBAS";"30";"13";"VEREADOR";"4021";"15";"9";"4021";"15";"3638";"383";"3082";"86";"216";"254";"0";"05/10/2008";"17:47:04"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19739";"19739";"CAIÇARA";"15";"11";"PREFEITO";"5303";"20";"1";"5303";"20";"5037";"266";"4776";"57";"204";"0";"0";"05/10/2008";"17:41:02"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19739";"19739";"CAIÇARA";"15";"13";"VEREADOR";"5303";"20";"1";"5303";"20";"5037";"266";"4420";"69";"154";"394";"0";"05/10/2008";"17:41:02"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19755";"19755";"CAJAZEIRAS";"42";"11";"PREFEITO";"22985";"78";"6";"22985";"78";"18773";"4212";"17306";"315";"1152";"0";"0";"05/10/2008";"18:05:03"
