"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19798";"19798";"CAMALAÚ";"29";"11";"PREFEITO";"4929";"16";"0";"4929";"16";"4175";"754";"2995";"562";"618";"0";"0";"07/10/2012";"18:16:58"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"20419";"20419";"ITAPORANGA";"33";"13";"VEREADOR";"17157";"51";"0";"17157";"51";"13919";"3238";"12408";"191";"345";"975";"0";"07/10/2012";"18:01:19"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"20770";"20770";"MALTA";"51";"11";"PREFEITO";"4677";"15";"0";"4677";"15";"4087";"590";"3889";"38";"160";"0";"0";"07/10/2012";"17:30:26"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"21091";"21091";"OLHO D'ÁGUA";"32";"13";"VEREADOR";"6653";"25";"0";"6653";"25";"5538";"1115";"4894";"65";"228";"351";"0";"07/10/2012";"18:17:00"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"21113";"21113";"OLIVEDOS";"23";"13";"VEREADOR";"3243";"11";"0";"3243";"11";"3038";"205";"2766";"26";"83";"163";"0";"07/10/2012";"17:30:26"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"21334";"21334";"PILÕES";"45";"11";"PREFEITO";"6820";"25";"0";"6820";"25";"5538";"1282";"5149";"90";"299";"0";"0";"07/10/2012";"18:01:22"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"21474";"21474";"PRINCESA ISABEL";"34";"11";"PREFEITO";"15474";"49";"4";"15474";"49";"12201";"3273";"11441";"218";"542";"0";"0";"07/10/2012";"18:37:56"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"21610";"21610";"SALGADINHO";"65";"13";"VEREADOR";"2771";"12";"0";"2771";"12";"2447";"324";"2241";"24";"65";"117";"0";"07/10/2012";"18:37:56"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19119";"19119";"ALHANDRA";"73";"11";"PREFEITO";"16020";"44";"1";"16020";"44";"14264";"1756";"13385";"251";"628";"0";"0";"07/10/2012";"19:03:53"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19402";"19402";"SÃO BENTINHO";"31";"11";"PREFEITO";"3498";"10";"1";"3498";"10";"3106";"392";"2954";"26";"126";"0";"0";"07/10/2012";"18:43:08"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19410";"19410";"BELÉM DO BREJO DO CRUZ";"38";"13";"VEREADOR";"5552";"19";"0";"5552";"19";"5063";"489";"4556";"54";"152";"301";"0";"07/10/2012";"18:01:16"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19747";"19747";"PEDRO RÉGIS";"60";"13";"VEREADOR";"4638";"14";"0";"4638";"14";"3774";"864";"3313";"66";"130";"265";"0";"07/10/2012";"20:10:50"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19801";"19801";"CATURITÉ";"62";"13";"VEREADOR";"4568";"15";"1";"4568";"15";"4072";"496";"3706";"47";"103";"216";"0";"07/10/2012";"18:01:18"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19810";"19810";"CAMPINA GRANDE";"16";"13";"VEREADOR";"46699";"145";"2";"46699";"145";"39288";"7411";"33906";"1446";"1724";"2212";"0";"07/10/2012";"18:43:09"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"20435";"20435";"ITAPOROROCA";"7";"11";"PREFEITO";"12638";"38";"0";"12638";"38";"10297";"2341";"9460";"204";"633";"0";"0";"07/10/2012";"18:16:59"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"20850";"20850";"MASSARANDUBA";"16";"11";"PREFEITO";"10142";"32";"0";"10142";"32";"8772";"1370";"7897";"234";"641";"0";"0";"07/10/2012";"18:53:37"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"21270";"21270";"PIANCÓ";"32";"11";"PREFEITO";"11076";"40";"1";"11076";"40";"10228";"848";"9432";"140";"656";"0";"0";"07/10/2012";"18:17:00"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"21695";"21695";"SANTA LUZIA";"26";"13";"VEREADOR";"11650";"40";"0";"11650";"40";"9673";"1977";"8639";"220";"320";"494";"0";"07/10/2012";"18:01:22"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19127";"19127";"RIACHÃO DO BACAMARTE";"8";"11";"PREFEITO";"4134";"15";"0";"4134";"15";"3585";"549";"3309";"79";"197";"0";"0";"07/10/2012";"18:53:33"
"25/04/2014";"22:29:30";"2012";"1";"ELEIÇÃO MUNICIPAL 2012";"PB";"19429";"19429";"SÃO DOMINGOS DE POMBAL";"31";"11";"PREFEITO";"2965";"10";"0";"2965";"10";"2485";"480";"1948";"414";"123";"0";"0";"07/10/2012";"18:06:27"
